stat,window,avg_type,mae,rmse,r2
DIST,19.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,20.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,21.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,22.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,23.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,24.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,25.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,26.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,27.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,28.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,29.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,30.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,31.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,32.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,33.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,34.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,35.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,36.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,37.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,38.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,39.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,40.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,41.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,42.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,43.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,44.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,45.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,46.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,47.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,48.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,49.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
DIST,50.0,ewma,0.7218429512483893,1.3922842571763205,0.011579505355582498
ORBC,17.0,ewma,6.392889546543665,8.21747129177242,0.24823504574285482
ORBC,18.0,ewma,6.386865304757191,8.209951310607087,0.24961032808659045
ORBC,19.0,ewma,6.381725956995816,8.2035261278871,0.2507843920825209
ORBC,20.0,ewma,6.377328696280323,8.198022941086974,0.25178925034350397
ORBC,21.0,ewma,6.373649176526256,8.193302237337775,0.2526506932473567
ORBC,22.0,ewma,6.370579693645572,8.189250244530879,0.2533897127823087
ORBC,23.0,ewma,6.368051423757452,8.18577334461221,0.2540235530247368
ORBC,24.0,ewma,6.3659319361892,8.18279387815853,0.25456649679098775
ORBC,25.0,ewma,6.364138649102761,8.18024695158466,0.255030462756365
ORBC,26.0,ewma,6.362684664981116,8.178077977730632,0.2554254643357712
ORBC,27.0,ewma,6.361515351256488,8.176240760270629,0.2557599663264437
ORBC,28.0,ewma,6.360622219071858,8.174695986494529,0.256041164963695
ORBC,29.0,ewma,6.359935334986074,8.17341003033623,0.25627520992346053
ORBC,30.0,ewma,6.359437588305627,8.17235399364778,0.2564673818377752
ORBC,31.0,ewma,6.359067296939414,8.171502932256193,0.2566222353734917
ORBC,32.0,ewma,6.358857407759311,8.170835226662426,0.25674371540397956
ORBC,33.0,ewma,6.358773981344138,8.170332066931719,0.25683525197445145
ORBC,34.0,ewma,6.358802462581671,8.169977028451164,0.25689983841916053
ORBC,35.0,ewma,6.358966311458398,8.169755720527387,0.256940095992954
ORBC,36.0,ewma,6.359214160622902,8.169655493773481,0.25695832763361937
ORBC,37.0,ewma,6.35955221345634,8.169665195246884,0.2569565629072348
ORBC,38.0,ewma,6.360013759038368,8.169774962602625,0.25693659575820893
ORBC,39.0,ewma,6.3605418655603,8.169976050300784,0.2569000163544619
ORBC,40.0,ewma,6.361131041906328,8.170260682285154,0.2568482380613547
ORBC,41.0,ewma,6.3617813941228665,8.170621926628327,0.2567825203773142
ORBC,42.0,ewma,6.362498680067439,8.171053588487664,0.25670398850627496
ORBC,43.0,ewma,6.363274922095309,8.171550118389963,0.2566136501170929
ORBC,44.0,ewma,6.364098802813634,8.172106533399763,0.25651240974051803
ORBC,45.0,ewma,6.364975373359619,8.172718349157181,0.2564010811745453
ORBC,46.0,ewma,6.365897862247333,8.173381521118653,0.25628039820467996
ORBC,47.0,ewma,6.366856371751025,8.174092393615943,0.2561510238935929
ORBC,48.0,ewma,6.367842064719126,8.174847655578237,0.2560135586522776
ORBC,49.0,ewma,6.36886566968033,8.1756443019501,0.25586854727017505
ORBC,50.0,ewma,6.369911790200375,8.176479599992602,0.25571648505328626
ORBC,17.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,18.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,19.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,20.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,21.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,22.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,23.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,24.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,25.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,26.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,27.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,28.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,29.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,30.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,31.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,32.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,33.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,34.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,35.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,36.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,37.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,38.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,39.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,40.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,41.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,42.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,43.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,44.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,45.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,46.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,47.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,48.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,49.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
ORBC,50.0,ewma,7.616236556194317,9.404444718676801,0.015372410331409903
DRBC,17.0,ewma,8.116147700296025,10.643528901818039,0.0808688622026873
DRBC,18.0,ewma,8.104083073960775,10.629758395236465,0.08324565166860876
DRBC,19.0,ewma,8.093423365712558,10.617591474926977,0.08534310170554171
DRBC,20.0,ewma,8.083987371471391,10.606784092597232,0.08720416708031631
DRBC,21.0,ewma,8.075601334019956,10.597138528728271,0.08886356302093246
DRBC,22.0,ewma,8.068182360209356,10.588492961950427,0.09034963920740247
DRBC,23.0,ewma,8.06150077299456,10.580713734199328,0.09168576473438816
DRBC,24.0,ewma,8.055563072205098,10.573689531145511,0.09289136692414324
DRBC,25.0,ewma,8.050160696667596,10.567326945798442,0.09398272100621408
DRBC,26.0,ewma,8.045345070102456,10.561547055961812,0.0949735577553843
DRBC,27.0,ewma,8.040986391565614,10.556282754966832,0.09587553626433709
DRBC,28.0,ewma,8.037044268168051,10.551476649063368,0.09669861553319659
DRBC,29.0,ewma,8.033477325328272,10.547079385962228,0.09745134926226207
DRBC,30.0,ewma,8.030191820995356,10.543048314881823,0.0981411217325745
DRBC,31.0,ewma,8.0271456796573,10.539346403960431,0.09877433804740476
DRBC,32.0,ewma,8.024300392174236,10.535941359273279,0.09935657869414372
DRBC,33.0,ewma,8.021660658064333,10.532804903092572,0.09989272597626275
DRBC,34.0,ewma,8.019246412530174,10.52991217890582,0.10038706809277287
DRBC,35.0,ewma,8.017019846759263,10.527241258064267,0.100843385325603
DRBC,36.0,ewma,8.014942338145511,10.52477272846511,0.10126502180702357
DRBC,37.0,ewma,8.013027322367343,10.522489349868614,0.1016549455908452
DRBC,38.0,ewma,8.011239444880403,10.52037576366298,0.10201579917954084
DRBC,39.0,ewma,8.009575805301203,10.51841824736686,0.10234994221937588
DRBC,40.0,ewma,8.00800702994396,10.516604506084251,0.10265948773427624
DRBC,41.0,ewma,8.006555300955867,10.514923494632384,0.10294633300249756
DRBC,42.0,ewma,8.005245342480908,10.513365265249508,0.10321218597042392
DRBC,43.0,ewma,8.004066251497145,10.511920836729638,0.10345858793184304
DRBC,44.0,ewma,8.002972595757377,10.51058208158094,0.1036869330688821
DRBC,45.0,ewma,8.001985533444786,10.509341628405274,0.10389848534497725
DRBC,46.0,ewma,8.001091009498555,10.508192777180998,0.1040943931550532
DRBC,47.0,ewma,8.000280925268608,10.50712942552339,0.10427570206916903
DRBC,48.0,ewma,7.999531828520502,10.506146004316562,0.10444336594983528
DRBC,49.0,ewma,7.9988326974307125,10.505237421371874,0.10459825667742984
DRBC,50.0,ewma,7.998193983097134,10.504399011982452,0.10474117268057592
DRBC,17.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,18.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,19.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,20.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,21.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,22.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,23.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,24.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,25.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,26.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,27.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,28.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,29.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,30.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,31.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,32.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,33.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,34.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,35.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,36.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,37.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,38.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,39.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,40.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,41.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,42.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,43.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,44.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,45.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,46.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,47.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,48.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,49.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
DRBC,50.0,ewma,8.54650881078973,11.072698137717628,0.005251913634633398
RBC,17.0,ewma,10.597690607695196,14.080810726645506,0.21862360359902033
RBC,18.0,ewma,10.584979822119177,14.065198765822018,0.22035532988466555
RBC,19.0,ewma,10.573861935773907,14.051595987428023,0.221862625375988
RBC,20.0,ewma,10.564099876665766,14.03969184072229,0.22318050240015375
RBC,21.0,ewma,10.555652519141319,14.029235015637697,0.2243372287233636
RBC,22.0,ewma,10.548174372748328,14.020020102107319,0.2253558613051625
RBC,23.0,ewma,10.541424323089744,14.011877698669148,0.22625537977373955
RBC,24.0,ewma,10.53542864711687,14.00466697001251,0.22705153672552203
RBC,25.0,ewma,10.53007134027233,13.998269972234581,0.22775750429139907
RBC,26.0,ewma,10.52528957946837,13.992587273453317,0.22838437186035
RBC,27.0,ewma,10.520962350635871,13.987534536806004,0.2289415335290067
RBC,28.0,ewma,10.517119020618813,13.983039827530243,0.22943699279761132
RBC,29.0,ewma,10.513686711514225,13.979041471177496,0.22987760442991423
RBC,30.0,ewma,10.510617388225542,13.9754863358104,0.23026926808189396
RBC,31.0,ewma,10.507953339591172,13.972328443584892,0.23061708453892593
RBC,32.0,ewma,10.505596764159812,13.96952784055301,0.23092548269712443
RBC,33.0,ewma,10.503562175085941,13.96704967059949,0.2311983234589754
RBC,34.0,ewma,10.50180683593205,13.964863412011002,0.23143898526805995
RBC,35.0,ewma,10.500290274024499,13.962942244550115,0.23165043493356818
RBC,36.0,ewma,10.49900787237223,13.961262521956284,0.23183528658907948
RBC,37.0,ewma,10.49788379705232,13.959803330147665,0.2319958510192779
RBC,38.0,ewma,10.496909884537192,13.958546115495059,0.2321341771214681
RBC,39.0,ewma,10.496069891671462,13.957474370702096,0.23225208690906962
RBC,40.0,ewma,10.49536508970776,13.956573368285445,0.2323512051849883
RBC,41.0,ewma,10.494787627157315,13.955829933575764,0.2324329847943517
RBC,42.0,ewma,10.494313899924547,13.955232250679378,0.23249872819411577
RBC,43.0,ewma,10.493965804111774,13.954769696046483,0.23254960594077267
RBC,44.0,ewma,10.493694938995457,13.954432695254184,0.23258667258874666
RBC,45.0,ewma,10.493537391298078,13.954212599385368,0.2326108804049588
RBC,46.0,ewma,10.493509174600199,13.95410157800808,0.23262309123483527
RBC,47.0,ewma,10.493578916274053,13.954092526265782,0.23262408679814428
RBC,48.0,ewma,10.493755579618592,13.954178984001219,0.23261457764674742
RBC,49.0,ewma,10.494018891717339,13.954355065174024,0.23259521097847735
RBC,50.0,ewma,10.494350916599185,13.954615396109615,0.23256657747025722
RBC,17.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,18.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,19.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,20.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,21.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,22.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,23.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,24.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,25.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,26.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,27.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,28.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,29.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,30.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,31.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,32.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,33.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,34.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,35.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,36.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,37.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,38.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,39.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,40.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,41.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,42.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,43.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,44.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,45.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,46.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,47.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,48.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,49.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
RBC,50.0,ewma,12.372005870323532,15.908707688964734,0.0025875827994392697
TCHS,17.0,ewma,26.63019894061227,41.554011154970105,0.248804733235517
TCHS,18.0,ewma,26.613493816376376,41.535209634747005,0.24948435079461329
TCHS,19.0,ewma,26.600677517197454,41.52070853111165,0.25000831133178714
TCHS,20.0,ewma,26.590874767495475,41.50977009258429,0.2504034229594214
TCHS,21.0,ewma,26.58323514094267,41.501806416215835,0.2506910165501657
TCHS,22.0,ewma,26.577684755598455,41.49634409556547,0.25088824635466767
TCHS,23.0,ewma,26.57403460873536,41.49299828399391,0.25100904185049
TCHS,24.0,ewma,26.572369980005202,41.49145340173864,0.25106481421438864
TCHS,25.0,ewma,26.572338488973223,41.491448603365875,0.251064987438978
TCHS,26.0,ewma,26.573481117288285,41.49276670397478,0.2510174023384546
TCHS,27.0,ewma,26.575713909482594,41.49522565072447,0.2509286272076494
TCHS,28.0,ewma,26.578647026165655,41.498671889646985,0.25080419910403184
TCHS,29.0,ewma,26.582052192947685,41.502975159165956,0.2506488129933283
TCHS,30.0,ewma,26.58617372472764,41.50802436850825,0.2504664713103084
TCHS,31.0,ewma,26.591334738499047,41.513724308903,0.25026060317559085
TCHS,32.0,ewma,26.597111908339592,41.51999300970439,0.25003416014331314
TCHS,33.0,ewma,26.603414308145158,41.526759598093705,0.24978969364446224
TCHS,34.0,ewma,26.61010270734111,41.53396255505094,0.2495294180416603
TCHS,35.0,ewma,26.61742570014848,41.54154828543322,0.2492552622898485
TCHS,36.0,ewma,26.625270437289558,41.549469938744735,0.24896891251137776
TCHS,37.0,ewma,26.633689014758335,41.55768643128417,0.24867184727879754
TCHS,38.0,ewma,26.64229429408189,41.56616163104643,0.248365367008486
TCHS,39.0,ewma,26.651301882206596,41.57486367492504,0.24805061857046307
TCHS,40.0,ewma,26.66060425923886,41.58376439405013,0.24772861599074736
TCHS,41.0,ewma,26.670052097237633,41.59283882797084,0.24740025794530862
TCHS,42.0,ewma,26.679770860280055,41.60206481219427,0.24706634260644533
TCHS,43.0,ewma,26.689691719749938,41.61142262657865,0.24672758029399589
TCHS,44.0,ewma,26.699845215544496,41.620894694436664,0.2463846042982164
TCHS,45.0,ewma,26.71002613995007,41.630465324078166,0.24603798017325285
TCHS,46.0,ewma,26.7204444709482,41.64012048601678,0.24568821374593586
TCHS,47.0,ewma,26.730993670186166,41.64984762026571,0.24533575804116425
TCHS,48.0,ewma,26.74156384420106,41.659635469115976,0.24498101929010407
TCHS,49.0,ewma,26.75223785815028,41.669473931574956,0.2446243621590587
TCHS,50.0,ewma,26.76296417993604,41.67935393628127,0.24426611431379586
TCHS,17.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,18.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,19.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,20.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,21.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,22.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,23.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,24.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,25.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,26.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,27.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,28.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,29.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,30.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,31.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,32.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,33.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,34.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,35.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,36.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,37.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,38.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,39.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,40.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,41.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,42.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,43.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,44.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,45.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,46.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,47.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,48.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,49.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
TCHS,50.0,ewma,31.441638777080332,46.10534246815465,0.07523913332531584
SAST,17.0,ewma,1.5097310853235943,1.9132050687526252,0.03266652572670148
SAST,18.0,ewma,1.5081126406556893,1.9109268766387646,0.03496890243813111
SAST,19.0,ewma,1.5066932334661183,1.9089257042034036,0.03698905554513765
SAST,20.0,ewma,1.505444614125032,1.9071583172972761,0.03877144552712397
SAST,21.0,ewma,1.5043427525937707,1.9055898310142143,0.04035186369997801
SAST,22.0,ewma,1.503379222400194,1.9041918116119458,0.04175942220288742
SAST,23.0,ewma,1.5025273131828745,1.9029408701883994,0.043018023449612586
SAST,24.0,ewma,1.501771860002142,1.9018176060629244,0.04414746081896603
SAST,25.0,ewma,1.5011048135295713,1.9008058028273618,0.045164253829748646
SAST,26.0,ewma,1.5005155219101871,1.8998918095990933,0.04608228931218605
SAST,27.0,ewma,1.4999817634718502,1.8990640598067718,0.04691331892587969
SAST,28.0,ewma,1.4995093625149474,1.8983126933319736,0.04766734900694236
SAST,29.0,ewma,1.4990883737993599,1.8976292571740752,0.048352948811765994
SAST,30.0,ewma,1.4987034241519848,1.8970064663728177,0.04897749627879078
SAST,31.0,ewma,1.4983604471472138,1.896438011601454,0.049547375496094226
SAST,32.0,ewma,1.4980500491253605,1.8959184032181138,0.05006813651377384
SAST,33.0,ewma,1.4977614014297178,1.8954428440255338,0.05054462555723338
SAST,34.0,ewma,1.4974969046450786,1.8950071248054414,0.050981091797216105
SAST,35.0,ewma,1.4972489369911242,1.894607538046581,0.0513812754201991
SAST,36.0,ewma,1.497019132302541,1.894240806302233,0.051748480683437514
SAST,37.0,ewma,1.4968098715524885,1.8939040223840313,0.05208563683733014
SAST,38.0,ewma,1.4966144793879423,1.8935945991881147,0.05239534918625122
SAST,39.0,ewma,1.4964400702642437,1.8933102274033844,0.05267994208889126
SAST,40.0,ewma,1.4962848177704575,1.8930488397035095,0.052941495335178
SAST,41.0,ewma,1.496146391905553,1.8928085802990129,0.053181875053116445
SAST,42.0,ewma,1.496021726110385,1.892587778941578,0.053402760076323275
SAST,43.0,ewma,1.4959042391575392,1.89238492864325,0.053605664527353714
SAST,44.0,ewma,1.4957966125456073,1.8921986665087471,0.05379195723249253
SAST,45.0,ewma,1.4956989006597072,1.892027757187399,0.05396287847238934
SAST,46.0,ewma,1.4956139185052852,1.8918710785382018,0.05411955448364514
SAST,47.0,ewma,1.495537499826558,1.8917276091716813,0.05426301005447831
SAST,48.0,ewma,1.4954661710203638,1.8915964175891709,0.05439417949929404
SAST,49.0,ewma,1.4954028618983104,1.8914766526864717,0.05451391624953561
SAST,50.0,ewma,1.495344830360283,1.8913675354267832,0.05462300125942543
SAST,17.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,18.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,19.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,20.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,21.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,22.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,23.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,24.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,25.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,26.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,27.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,28.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,29.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,30.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,31.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,32.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,33.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,34.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,35.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,36.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,37.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,38.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,39.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,40.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,41.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,42.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,43.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,44.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
